ACCT_ID,NPS_SCORE_2015,NPS_SCORE_2016
38006546,NA,NA
38012292,NA,NA
38027629,NA,9
38055942,NA,NA
38069698,NA,9
38069942,NA,NA
38070091,NA,NA
38076738,NA,NA
38080106,NA,NA
38130733,NA,NA
38130953,NA,NA
38136559,NA,9
38142918,NA,NA
38171892,NA,NA
38184226,NA,NA
38204772,NA,NA
38213870,NA,NA
38219238,NA,NA
38249786,NA,NA
38257687,NA,NA
38270163,NA,10
38287326,NA,NA
38296971,NA,9
38299395,NA,NA
38311497,NA,NA
38320645,NA,NA
38333940,NA,8
38336098,NA,NA
38348199,NA,4
38351515,NA,NA
38354281,NA,NA
38379380,NA,NA
38382773,NA,NA
38409405,NA,NA
38420656,NA,NA
38426876,NA,NA
38437318,NA,NA
38447658,NA,NA
38461139,NA,NA
38463369,NA,9
38463570,NA,NA
38469525,NA,NA
38473569,NA,NA
38478732,NA,NA
38497851,NA,10
38503480,NA,NA
38511444,NA,NA
38519516,NA,NA
38532117,NA,NA
38539107,NA,NA
38577018,NA,NA
38581514,NA,10
38584750,NA,NA
38588644,NA,NA
38589886,NA,8
38635183,NA,NA
38661924,NA,NA
38668956,NA,NA
38681068,NA,NA
38690347,NA,4
38698246,NA,NA
38712547,NA,NA
38735487,NA,NA
38739780,NA,NA
38742453,NA,NA
38747764,NA,NA
38764121,NA,NA
38796921,NA,NA
38797083,NA,NA
38805027,NA,NA
38834661,NA,NA
38835423,NA,NA
38842518,NA,NA
38843154,NA,NA
38873343,NA,10
38873660,NA,NA
38878204,NA,3
38880690,NA,2
38884026,NA,NA
38890213,NA,NA
38912535,NA,8
38912679,NA,NA
38947125,NA,8
38948271,NA,NA
38977782,NA,7
38994132,NA,NA
39004078,NA,NA
39010276,NA,NA
39013509,NA,NA
39014839,NA,NA
39016754,NA,NA
39017345,NA,NA
39025501,NA,NA
39036724,NA,NA
39036970,NA,NA
39046939,NA,6
39074796,NA,NA
39077936,NA,NA
39081955,NA,NA
39088745,NA,NA
39113140,NA,NA
39120679,NA,NA
39122402,NA,10
39134225,NA,NA
39139525,NA,NA
39170250,NA,7
39183383,NA,NA
39242852,NA,NA
39276929,NA,NA
39287382,NA,NA
39297790,NA,NA
39298102,NA,NA
39303239,NA,NA
39322609,NA,NA
39340130,NA,NA
39341422,NA,8
39368683,NA,NA
39383835,NA,NA
39392868,NA,NA
39394534,NA,7
39395191,NA,NA
39413422,NA,NA
39420001,NA,NA
39426000,NA,NA
39432612,NA,3
39433677,NA,2
39444845,NA,NA
39445989,NA,NA
39455879,NA,NA
39469292,NA,NA
39476819,NA,3
39479541,NA,NA
39512267,NA,NA
39518380,NA,NA
39521192,NA,9
39529486,NA,NA
39548503,NA,NA
39600066,NA,9
39608934,NA,NA
39612541,NA,NA
39633123,NA,NA
39649974,NA,NA
39651739,NA,NA
39678188,NA,NA
39686730,NA,10
39689400,NA,9
39690235,NA,NA
39697127,NA,NA
39701251,NA,NA
39711346,NA,NA
39712230,NA,NA
39724482,NA,9
39742257,NA,NA
39742577,NA,NA
39750549,NA,NA
39752806,NA,7
39765370,NA,NA
39768443,NA,NA
39770276,NA,NA
39792685,NA,NA
39826512,NA,NA
39839527,NA,NA
39876550,NA,NA
39901984,NA,NA
39909745,NA,NA
39918707,NA,NA
39919280,NA,10
39924543,NA,NA
39925929,NA,NA
39937464,NA,NA
39937581,NA,NA
39938965,NA,NA
39940991,NA,NA
39947624,NA,NA
39951355,NA,NA
39957766,NA,NA
39966394,NA,NA
39972979,NA,9
39978445,NA,NA
39985520,NA,NA
39993697,NA,NA
40018849,NA,NA
40026655,NA,NA
40027693,NA,NA
40032383,NA,NA
40048601,NA,NA
40074462,NA,10
40081375,NA,NA
40096138,NA,8
40113366,NA,NA
40121429,NA,NA
40135982,NA,NA
40139824,NA,NA
40176399,NA,NA
40178975,NA,NA
40186260,NA,NA
40225207,NA,NA
40234911,NA,9
40255501,NA,NA
40263262,NA,1
40266987,NA,NA
40269477,NA,NA
40303094,NA,5
40304291,NA,NA
40310230,NA,9
40312503,NA,NA
40317668,NA,NA
40322387,NA,NA
40325581,NA,NA
40356895,NA,NA
40359576,NA,NA
40369253,NA,NA
40369317,NA,NA
40387716,NA,NA
40397202,NA,NA
40445425,NA,NA
40452476,NA,NA
40456690,NA,NA
40465607,NA,NA
40470413,NA,NA
40471918,NA,10
40478735,NA,7
40479468,NA,NA
40490480,NA,7
40495890,NA,NA
40497091,NA,NA
40523213,NA,NA
40540299,NA,NA
40550096,NA,NA
40556045,NA,NA
40560957,NA,NA
40570496,NA,NA
40598734,NA,NA
40627597,NA,NA
40639918,NA,9
40648974,NA,NA
40649966,NA,NA
40656016,NA,NA
40656270,NA,NA
40658439,NA,NA
40660895,NA,NA
40666689,NA,NA
40667192,NA,NA
40667962,NA,NA
40673074,NA,NA
40682940,NA,NA
40705281,NA,NA
40710957,NA,NA
40713425,NA,NA
40743748,NA,NA
40780524,NA,NA
40781326,NA,NA
40784043,NA,NA
40786805,NA,NA
40794612,NA,9
40802871,NA,NA
40803839,NA,NA
40821145,NA,NA
40829907,NA,NA
40833343,NA,10
40837621,NA,NA
40851168,NA,NA
40851198,NA,NA
40872634,NA,6
40890960,NA,NA
40893092,NA,NA
40903538,NA,NA
40904894,NA,NA
40941502,NA,NA
40950209,NA,NA
40953980,NA,NA
40954312,NA,NA
40959120,NA,NA
40963443,NA,NA
40967743,NA,NA
40975208,NA,7
40980168,NA,NA
41004328,NA,NA
41020653,NA,9
41032676,NA,8
41039562,NA,NA
41048213,NA,NA
41052824,NA,NA
41052889,NA,NA
41078766,NA,9
41088815,NA,NA
41112730,NA,NA
41114864,NA,9
41123012,NA,NA
41128482,NA,NA
41137078,NA,NA
41178746,NA,NA
41194584,NA,NA
41198028,NA,NA
41228480,NA,7
41230255,NA,NA
41235392,NA,NA
41238929,NA,NA
41258910,NA,NA
41294574,NA,NA
41295479,NA,NA
41303304,NA,NA
41321522,NA,NA
41321785,NA,7
41322640,NA,6
41328113,NA,NA
41343373,NA,NA
41350623,NA,NA
41354212,NA,NA
41364677,NA,NA
41372324,NA,2
41376521,NA,NA
41384751,NA,NA
41400911,NA,NA
41410537,NA,NA
41413437,NA,NA
41416207,NA,10
41416234,NA,3
41420312,NA,9
41424252,NA,NA
41426345,NA,NA
41445367,NA,NA
41449098,NA,NA
41460074,NA,8
41461717,NA,NA
41469581,NA,7
41475013,NA,NA
41488255,NA,NA
41509974,NA,1
41532094,NA,NA
41540867,NA,NA
41541593,NA,NA
41552235,NA,NA
41557889,NA,9
41576803,NA,NA
41582285,NA,NA
41603841,NA,7
41606271,NA,NA
41628618,NA,NA
41637810,NA,NA
41641549,NA,NA
41653438,NA,NA
41659001,NA,NA
41673593,NA,NA
41687895,NA,10
41697301,NA,NA
41710889,NA,NA
41712902,NA,NA
41720662,NA,NA
41735202,NA,NA
41792281,NA,NA
41827673,NA,9
41829021,NA,NA
41830713,NA,NA
41850221,NA,NA
41850826,NA,NA
41859317,NA,NA
41873859,NA,NA
41883467,NA,NA
41887997,NA,NA
41898969,NA,NA
41914158,NA,NA
41922369,NA,NA
41931117,NA,8
41940391,NA,NA
41940847,NA,NA
41942500,NA,NA
41946986,NA,NA
41962617,NA,NA
41979632,NA,NA
41984834,NA,NA
41990237,NA,NA
41994611,NA,NA
41995293,NA,NA
42024111,NA,NA
42042191,NA,NA
42051859,NA,10
42052248,NA,10
42061495,NA,8
42061778,NA,NA
42067468,NA,NA
42111342,NA,NA
42111617,NA,NA
42131618,NA,NA
42152801,NA,NA
42155106,NA,10
42159333,NA,NA
42173613,NA,NA
42176588,NA,NA
42199445,NA,NA
42228190,NA,NA
42268803,NA,7
42282053,NA,NA
42297597,NA,NA
42313542,NA,NA
42326835,NA,8
42328542,NA,NA
42330520,NA,NA
42346782,NA,8
42355324,NA,NA
42363112,NA,NA
42371169,NA,8
42376377,NA,NA
42377321,NA,NA
42395725,NA,NA
42400406,NA,NA
42404751,NA,NA
42436402,NA,7
42444275,NA,NA
42455284,NA,NA
42473232,NA,NA
42479819,NA,7
42483922,NA,NA
42517054,NA,NA
42518144,NA,NA
42521268,NA,NA
42522706,NA,NA
42530261,NA,NA
42544375,NA,NA
42562127,NA,NA
42583798,NA,NA
42591308,NA,NA
42597337,NA,NA
42610637,NA,NA
42612877,NA,NA
42640385,NA,4
42642884,NA,NA
42655251,NA,NA
42657001,NA,NA
42659410,NA,NA
42668479,NA,NA
42688358,NA,NA
42720353,NA,NA
42746973,NA,NA
42750528,NA,NA
42755246,NA,7
42773926,NA,NA
42798234,NA,NA
42825376,NA,NA
42888045,NA,NA
42894148,NA,NA
42901631,NA,NA
42905100,NA,NA
42917453,NA,NA
42918540,NA,NA
42935158,NA,NA
42937692,NA,NA
42949271,NA,7
42955429,NA,NA
42968212,NA,0
42977292,NA,2
43002870,NA,8
43012152,NA,NA
43016495,NA,NA
43034845,NA,NA
43048211,NA,NA
43058905,NA,NA
43062115,NA,NA
43065578,NA,1
43101859,NA,NA
43103535,NA,NA
43138154,NA,NA
43144767,NA,NA
43145064,NA,NA
43150746,NA,9
43178271,NA,NA
43190178,NA,NA
43197199,NA,NA
43204073,NA,NA
43207766,NA,NA
43210389,NA,NA
43212279,NA,NA
43246060,NA,NA
43259468,NA,NA
43259509,NA,NA
43263734,NA,NA
43289856,NA,8
43291884,NA,NA
43299016,NA,NA
43300457,NA,NA
43303251,NA,9
43324525,NA,NA
43327826,NA,NA
43329073,NA,NA
43333371,NA,NA
43370865,NA,NA
43377141,NA,NA
43384188,NA,10
43384843,NA,NA
43402681,NA,NA
43418234,NA,10
43433272,NA,NA
43433859,NA,NA
43445266,NA,NA
43463777,NA,5
43469158,NA,NA
43485816,NA,NA
43492746,NA,NA
43492902,NA,0
43495102,NA,NA
43501934,NA,NA
43503311,NA,NA
43503551,NA,2
43544551,NA,NA
43546108,NA,NA
43574904,NA,NA
43575569,NA,NA
43587199,NA,NA
43594749,NA,NA
43633009,NA,NA
43633947,NA,NA
43656809,NA,NA
43657453,NA,NA
43662952,NA,8
43672118,NA,NA
43681923,NA,NA
43689412,NA,NA
43690201,NA,NA
43693356,NA,2
43723608,NA,NA
43729341,NA,NA
43732096,NA,9
43735089,NA,NA
43747489,NA,9
43751796,NA,NA
43755959,NA,NA
43774801,NA,NA
43775287,NA,NA
43804319,NA,NA
43824667,NA,NA
43862192,NA,8
43862646,NA,9
43867721,NA,NA
43879291,NA,NA
43889467,NA,7
43898216,NA,NA
43911228,NA,NA
43919729,NA,NA
43921053,NA,NA
43943579,NA,7
43951650,NA,NA
43953461,NA,NA
43981289,NA,NA
43991111,NA,NA
43999992,NA,NA
44001428,NA,NA
44011988,NA,8
44020375,NA,NA
44029747,NA,NA
44032577,NA,NA
44048520,NA,NA
44052177,NA,NA
44067783,NA,NA
44097481,NA,NA
44110112,NA,NA
44118018,NA,NA
44134642,NA,8
44134644,NA,NA
44139013,NA,NA
44156435,NA,NA
44171743,NA,NA
44188422,NA,NA
44204603,NA,NA
44205645,NA,NA
44206828,NA,NA
44207264,NA,NA
44216306,NA,NA
44218680,NA,NA
44225762,NA,NA
44239360,NA,7
44245853,NA,NA
44255312,NA,NA
44257717,NA,9
44267875,NA,NA
44270821,NA,8
44271342,NA,NA
44271757,NA,NA
44275054,NA,NA
44277176,NA,NA
44281133,NA,NA
44285231,NA,NA
44318854,NA,NA
44319163,NA,NA
44319358,NA,NA
44340136,NA,7
44351957,NA,NA
44360874,NA,NA
44388739,NA,8
44389879,NA,2
44419364,NA,NA
44442666,NA,7
44461341,NA,NA
44462761,NA,NA
44474311,NA,NA
44480088,NA,2
44492941,NA,6
44495155,NA,NA
44498773,NA,NA
44499201,NA,NA
44499402,NA,NA
44528008,NA,NA
44530430,NA,10
44542486,NA,NA
44566122,NA,8
44572968,NA,NA
44587218,NA,NA
44596956,NA,NA
44600534,NA,NA
44607111,NA,NA
44608160,NA,NA
44613061,NA,NA
44618655,NA,NA
44620898,NA,NA
44624841,NA,NA
44644240,NA,10
44644706,NA,7
44652239,NA,NA
44674338,NA,NA
44688109,NA,NA
44708455,NA,9
44711023,NA,NA
44730874,NA,NA
44740998,NA,8
44761656,NA,NA
44775432,NA,9
44787112,NA,NA
44790788,NA,NA
44800126,NA,NA
44805172,NA,NA
44817830,NA,NA
44833550,NA,NA
44836022,NA,6
44837824,NA,NA
44842463,NA,NA
44860872,NA,NA
44864350,NA,NA
44871725,NA,NA
44879738,NA,NA
44885410,NA,NA
44887606,NA,NA
44891633,NA,NA
44954784,NA,NA
44959708,NA,NA
44964415,NA,NA
44970247,NA,1
45000962,NA,NA
45001220,NA,NA
45005089,NA,10
45007053,NA,NA
45033916,NA,NA
45038543,NA,10
45050625,NA,8
45055556,NA,NA
45057193,NA,NA
45060051,NA,NA
45068949,NA,NA
45078441,NA,NA
45085011,NA,NA
45087177,NA,NA
45111531,NA,NA
45117318,NA,NA
45137479,NA,9
45141891,NA,NA
45155934,NA,NA
45168607,NA,NA
45173123,NA,NA
45177262,NA,NA
45181147,NA,NA
45185568,NA,NA
45185714,NA,NA
45191102,NA,NA
45227212,NA,NA
45235413,NA,8
45239612,NA,8
45248714,NA,NA
45255907,NA,10
45264540,NA,7
45286752,NA,8
45287618,NA,NA
45314134,NA,NA
45319391,NA,10
45328307,NA,NA
45341126,NA,NA
45343867,NA,8
45345335,NA,NA
45354480,NA,NA
45369177,NA,7
45387114,NA,NA
45428176,NA,NA
45454383,NA,NA
45485463,NA,NA
45504010,NA,NA
45510011,NA,NA
45510796,NA,NA
45518686,NA,NA
45524715,NA,NA
45526031,NA,NA
45538290,NA,NA
45551494,NA,NA
45568246,NA,NA
45582991,NA,NA
45591244,NA,NA
45602544,NA,NA
45606598,NA,NA
45622206,NA,NA
45627524,NA,NA
45635668,NA,NA
45644324,NA,NA
45646031,NA,NA
45650144,NA,NA
45666280,NA,NA
45674576,NA,NA
45682402,NA,7
45692375,NA,NA
45712402,NA,NA
45715557,NA,NA
45725643,NA,NA
45730513,NA,NA
45731160,NA,NA
45737510,NA,NA
45737778,NA,6
45749907,NA,NA
45758312,NA,NA
45770476,NA,NA
45781617,NA,NA
45782529,NA,9
45809114,NA,NA
45816555,NA,NA
45837738,NA,NA
45848320,NA,NA
45862419,NA,NA
45867821,NA,NA
45871725,NA,2
45882737,NA,NA
45904522,NA,NA
45916538,NA,NA
45926440,NA,NA
45934402,NA,NA
45944494,NA,NA
45962457,NA,NA
45975785,NA,NA
45980353,NA,NA
46000678,NA,NA
46009984,NA,NA
46044506,NA,5
46051924,NA,NA
46073244,NA,NA
46077108,NA,NA
46085495,NA,9
46103167,NA,NA
46115082,NA,NA
46139441,NA,5
46141398,NA,NA
46146113,NA,NA
46151099,NA,NA
46180993,NA,NA
46191148,NA,NA
46207044,NA,NA
46219312,NA,NA
46229632,NA,NA
46231994,NA,NA
46232642,NA,NA
46244237,NA,NA
46250803,NA,NA
46251930,NA,NA
46253794,NA,NA
46256286,NA,NA
46261008,NA,NA
46262902,NA,2
46275171,NA,NA
46278614,NA,NA
46281607,NA,NA
46303638,NA,NA
46308947,NA,NA
46311536,NA,NA
46315333,NA,9
46327245,NA,NA
46356986,NA,NA
46364176,NA,NA
46373701,NA,NA
46374186,NA,9
46385593,NA,4
46388575,NA,NA
46407528,NA,NA
46411600,NA,NA
46413375,NA,5
46420401,NA,NA
46427087,NA,NA
46431689,NA,NA
46432917,NA,8
46435366,NA,3
46437963,NA,NA
46447989,NA,10
46451871,NA,NA
46469764,NA,6
46472509,NA,NA
46473232,NA,2
46473253,NA,10
46486549,NA,NA
46493506,NA,NA
46510630,NA,NA
46515901,NA,NA
46539460,NA,NA
46562980,NA,NA
46576463,NA,NA
46580096,NA,NA
46610854,NA,NA
46616208,NA,9
46617896,NA,NA
46627769,NA,10
46670309,NA,5
46686439,NA,NA
46727773,NA,NA
46750027,NA,NA
46752918,NA,NA
46762339,NA,NA
46766475,NA,NA
46781121,NA,9
46807873,NA,NA
46820434,NA,NA
46823635,NA,NA
46826568,NA,NA
46831884,NA,NA
46845203,NA,NA
46846134,NA,NA
46886381,NA,NA
46888504,NA,9
46892110,NA,5
46918986,NA,NA
46925879,NA,NA
46933255,NA,8
46948839,NA,NA
46998197,NA,NA
47007014,NA,NA
47017400,NA,NA
47019374,NA,NA
47058451,NA,NA
47071663,NA,NA
47079836,NA,NA
47080542,NA,NA
47088968,NA,NA
47090737,NA,NA
47114341,NA,NA
47114352,NA,NA
47126388,NA,NA
47137090,NA,6
47140718,NA,NA
47147151,NA,NA
47150293,NA,NA
47168187,NA,NA
47173252,NA,NA
47174983,NA,NA
47175270,NA,10
47177793,NA,NA
47190845,NA,7
47193658,NA,NA
47198958,NA,NA
47203349,NA,NA
47216769,NA,NA
47221346,NA,10
47244061,NA,NA
47261925,NA,NA
47264458,NA,NA
47272303,NA,7
47275862,NA,NA
47279316,NA,NA
47284020,NA,NA
47295214,NA,NA
47301053,NA,8
47337516,NA,NA
47346117,NA,NA
47379404,NA,NA
47381373,NA,NA
47441847,NA,NA
47442290,NA,NA
47461414,NA,NA
47465753,NA,NA
47476916,NA,NA
47480946,NA,NA
47495603,NA,NA
47499898,NA,NA
47504326,NA,3
47507564,NA,NA
47508318,NA,8
47510976,NA,8
47519826,NA,NA
47527082,NA,NA
47535203,NA,2
47549717,NA,NA
47557563,NA,7
47564136,NA,NA
47575363,NA,NA
47575501,NA,10
47578666,NA,NA
47579645,NA,10
47584639,NA,NA
47586559,NA,NA
47603126,NA,NA
47604795,NA,NA
47626172,NA,NA
47631513,NA,NA
47652083,NA,1
47675436,NA,NA
47728201,NA,NA
47770089,NA,NA
47780421,NA,NA
47794133,NA,9
47797898,NA,NA
47817013,NA,3
47827240,NA,NA
47832941,NA,NA
47849272,NA,1
47864756,NA,NA
47870223,NA,NA
47887397,NA,NA
47892261,NA,8
47895494,NA,NA
47899325,NA,NA
47932978,NA,NA
47936966,NA,NA
47940462,NA,8
47946565,NA,NA
47947738,NA,NA
47969169,NA,NA
47975336,NA,NA
47979800,NA,NA
47988249,NA,NA
48002619,NA,NA
48007847,NA,NA
48013714,NA,NA
48030740,NA,NA
48041095,NA,NA
48048179,NA,NA
48053143,NA,7
48061344,NA,NA
48061903,NA,8
48067245,NA,NA
48102318,NA,NA
48102810,NA,NA
48107615,NA,NA
48119598,NA,NA
48126256,NA,6
48128079,NA,5
48145799,NA,NA
48152027,NA,7
48170939,NA,10
48173848,NA,NA
48182752,NA,NA
48205839,NA,10
48222376,NA,NA
48224961,NA,NA
48251517,NA,NA
48279382,NA,NA
48284715,NA,NA
48285468,NA,NA
48299237,NA,NA
48300117,NA,7
48309873,NA,NA
48323402,NA,0
48327594,NA,NA
48334157,NA,NA
48354178,NA,NA
48360809,NA,NA
48361608,NA,10
48363297,NA,NA
48364812,NA,NA
48388737,NA,NA
48425687,NA,NA
48456627,NA,NA
48479995,NA,8
48498194,NA,NA
48515313,NA,NA
48517645,NA,NA
48544856,NA,NA
48545800,NA,NA
48549842,NA,NA
48556247,NA,NA
48578317,NA,NA
48579556,NA,NA
48583270,NA,NA
48583458,NA,NA
48590561,NA,7
48591373,NA,NA
48599077,NA,NA
48639016,NA,NA
48639608,NA,NA
48640273,NA,5
48644113,NA,NA
48650765,NA,NA
48666666,NA,9
48667578,NA,9
48677037,NA,NA
48698896,NA,NA
48698991,NA,0
48700857,NA,8
48709918,NA,NA
48743861,NA,NA
48752807,NA,NA
48754274,NA,0
48767690,NA,NA
48785221,NA,NA
48792851,NA,NA
48795310,NA,NA
48801903,NA,NA
48803630,NA,8
48821598,NA,NA
48864679,NA,NA
48869154,NA,NA
48871509,NA,9
48908306,NA,NA
48920908,NA,NA
48923357,NA,NA
48928150,NA,0
48935688,NA,9
48948708,NA,NA
48955179,NA,NA
48966735,NA,NA
48981299,NA,NA
49008015,NA,NA
49037869,NA,NA
49062183,NA,7
49074278,NA,NA
49075990,NA,NA
49077570,NA,NA
49085009,NA,NA
49085296,NA,10
49104660,NA,NA
49112808,NA,NA
49133304,NA,NA
49140366,NA,NA
49144530,NA,NA
49149053,NA,NA
49149268,NA,NA
49175800,NA,NA
49183469,NA,NA
49215782,NA,NA
49229400,NA,7
49229987,NA,8
49240252,NA,NA
49245057,NA,NA
49248074,NA,10
49253257,NA,NA
49272682,NA,NA
49283091,NA,NA
49283236,NA,NA
49316440,NA,NA
49327550,NA,10
49339950,NA,NA
49346864,NA,8
49365610,NA,NA
49368244,NA,NA
49372789,NA,NA
49425285,NA,NA
49428199,NA,NA
49428754,NA,NA
49440410,NA,0
49445393,NA,NA
49456245,NA,NA
49457019,NA,NA
49460632,NA,NA
49470159,NA,NA
49489968,NA,NA
49501740,NA,NA
49505623,NA,NA
49511919,NA,NA
49532386,NA,9
49540093,NA,NA
49543255,NA,NA
49545803,NA,NA
49554510,NA,NA
49556147,NA,NA
49556446,NA,NA
49579098,NA,NA
49581185,NA,10
49591258,NA,NA
49608755,NA,NA
49616183,NA,8
49622895,NA,NA
49624593,NA,NA
49637839,NA,NA
49642714,NA,NA
49657464,NA,NA
49659932,NA,NA
49660421,NA,NA
49673220,NA,NA
49687954,NA,NA
49703924,NA,NA
49703937,NA,NA
49713307,NA,1
49714169,NA,NA
49718011,NA,NA
49725001,NA,NA
49740191,NA,NA
49757590,NA,NA
49768341,NA,NA
49774362,NA,NA
49776006,NA,NA
49781414,NA,10
49785108,NA,5
49796478,NA,10
49803018,NA,NA
49825066,NA,NA
49840482,NA,NA
49845221,NA,8
49860633,NA,NA
49866883,NA,NA
49888216,NA,NA
49890304,NA,NA
49901828,NA,NA
49908239,NA,NA
49921413,NA,5
49930773,NA,NA
49937682,NA,NA
49939367,NA,NA
49946725,NA,10
49962577,NA,NA
49963888,NA,NA
49965570,NA,NA
49970824,NA,NA
49975152,NA,NA
49984581,NA,9
50000399,NA,9
50007703,NA,NA
50014391,NA,NA
50030321,NA,NA
50049358,NA,NA
50078900,NA,NA
50092111,NA,NA
50103843,NA,9
50152619,NA,NA
50177216,NA,9
50191109,NA,NA
50195601,NA,NA
50201527,NA,NA
50211414,NA,7
50230106,NA,NA
50236939,NA,0
50255307,NA,NA
50273427,NA,7
50278074,NA,NA
50278397,NA,4
50281752,NA,NA
50281770,NA,8
50283356,NA,8
50316576,NA,NA
50320359,NA,9
50322414,NA,9
50328977,NA,NA
50333686,NA,10
50343224,NA,NA
50347375,NA,NA
50366649,NA,NA
50366902,NA,NA
50382991,NA,NA
50385432,NA,NA
50394187,NA,NA
50396748,NA,NA
50397085,NA,7
50397674,NA,NA
50416288,NA,NA
50449809,NA,NA
50452086,NA,NA
50459018,NA,7
50471869,NA,NA
50479432,NA,NA
50489796,NA,NA
50508419,NA,NA
50518467,NA,NA
50522396,NA,NA
50524460,NA,NA
50534603,NA,NA
50538566,NA,NA
50564850,NA,NA
50569590,NA,NA
50573436,NA,NA
50576241,NA,NA
50593265,NA,NA
50611533,NA,NA
50614041,NA,NA
50616749,NA,NA
50621362,NA,NA
50623923,NA,NA
50635598,NA,NA
50637377,NA,NA
50656470,NA,NA
50664802,NA,NA
50670816,NA,NA
50671097,NA,NA
50671098,NA,7
50681008,NA,NA
50689591,NA,NA
50693364,NA,NA
50694962,NA,9
50714100,NA,9
50729828,NA,NA
50746102,NA,NA
50752977,NA,NA
50757486,NA,NA
50761437,NA,8
50792643,NA,NA
50794998,NA,NA
50797634,NA,NA
50799752,NA,NA
50808644,NA,NA
50816321,NA,NA
50818907,NA,NA
50822699,NA,NA
50833152,NA,NA
50847648,NA,0
50852924,NA,NA
50897628,NA,NA
50905197,NA,9
50925716,NA,NA
50939409,NA,NA
50946484,NA,NA
50954437,NA,NA
50961698,NA,NA
50994429,NA,NA
51000302,NA,NA
51017569,NA,10
51046401,NA,NA
51060039,NA,NA
51077619,NA,NA
51084316,NA,NA
51086284,NA,NA
51092491,NA,NA
51092497,NA,NA
51099031,NA,NA
51102420,NA,NA
51126840,NA,NA
51161344,NA,NA
51172058,NA,NA
51176578,NA,NA
51203434,NA,NA
51242832,NA,8
51248375,NA,NA
51254009,NA,NA
51265211,NA,NA
51267934,NA,NA
51270594,NA,NA
51292215,NA,NA
51308323,NA,NA
51329170,NA,NA
51331213,NA,NA
51347420,NA,7
51351401,NA,NA
51353539,NA,NA
51355032,NA,NA
51360128,NA,NA
51376719,NA,NA
51380048,NA,8
51381105,NA,NA
51389158,NA,NA
51400669,NA,NA
51418436,NA,7
51428706,NA,NA
51434300,NA,7
51448097,NA,NA
51477274,NA,NA
51479387,NA,NA
51489079,NA,NA
51489866,NA,NA
51508980,NA,NA
51518639,NA,NA
51529998,NA,NA
51574777,NA,5
51583755,NA,NA
51641068,NA,NA
51641510,NA,NA
51653086,NA,NA
51654812,NA,4
51655421,NA,NA
51692171,NA,NA
51705850,NA,NA
51710677,NA,NA
51721452,NA,NA
51727293,NA,NA
51727494,NA,NA
51751700,NA,NA
51752518,NA,NA
51776136,NA,NA
51780354,NA,NA
51808578,NA,NA
51810567,NA,7
51816969,NA,NA
51822862,NA,0
51829265,NA,NA
51834600,NA,NA
51857105,NA,NA
51860821,NA,NA
51870035,NA,5
51884876,NA,NA
51940924,NA,NA
51964453,NA,NA
51976505,NA,NA
51979071,NA,9
51981305,NA,7
51998079,NA,NA
52011571,NA,NA
52013462,NA,NA
52027921,NA,NA
52053239,NA,NA
52061652,NA,5
52062471,NA,NA
52096755,NA,8
52097401,NA,NA
52104654,NA,NA
52108958,NA,0
52130934,NA,9
52141510,NA,NA
52153837,NA,NA
52162603,NA,NA
52165005,NA,NA
52178528,NA,NA
52182311,NA,NA
52192178,NA,NA
52204067,NA,NA
52219010,NA,NA
52243320,NA,NA
52291573,NA,NA
52296976,NA,NA
52304986,NA,NA
52316986,NA,NA
52331848,NA,NA
52336930,NA,NA
52357253,NA,NA
52367592,NA,NA
52369456,NA,NA
52395492,NA,NA
52407499,NA,NA
52425216,NA,NA
52428333,NA,NA
52438289,NA,NA
52445322,NA,NA
52472221,NA,NA
52530066,NA,NA
52538688,NA,8
52542007,NA,NA
52554466,NA,NA
52555141,NA,6
52559834,NA,NA
52570021,NA,NA
52574053,NA,NA
52579400,NA,NA
52595486,NA,NA
52596642,NA,10
52608392,NA,10
52641809,NA,NA
52646767,NA,NA
52656463,NA,NA
52659200,NA,NA
52671444,NA,NA
52671974,NA,NA
52672552,NA,NA
52679631,NA,2
52693420,NA,7
52698790,NA,9
52702139,NA,10
52707567,NA,NA
52733174,NA,NA
52747437,NA,NA
52748291,NA,NA
52754190,NA,6
52754669,NA,NA
52771907,NA,NA
52777962,NA,NA
52778758,NA,NA
52780669,NA,10
52786219,NA,NA
52808170,NA,9
52844734,NA,NA
52857209,NA,NA
52866562,NA,NA
52888671,NA,NA
52958004,NA,NA
52958789,NA,NA
52968047,NA,1
52968612,NA,9
52981128,NA,NA
52987454,NA,NA
52997265,NA,NA
53015367,NA,NA
53020815,NA,NA
53035498,NA,NA
53040304,NA,3
53047572,NA,NA
53050095,NA,NA
53063363,NA,NA
53099747,NA,NA
53120096,NA,NA
53122343,NA,NA
53123931,NA,NA
53156753,NA,NA
53208275,NA,NA
53217289,NA,NA
53224351,NA,NA
53226706,NA,NA
53227738,NA,NA
53241869,NA,10
53253541,NA,NA
53296586,NA,8
53317478,NA,NA
53317824,NA,8
53319759,NA,NA
53328788,NA,10
53360868,NA,NA
53377668,NA,NA
53395494,NA,NA
53404941,NA,NA
53406442,NA,NA
53407770,NA,NA
53429458,NA,NA
53433369,NA,NA
53436493,NA,NA
53460656,NA,NA
53461609,NA,0
53467724,NA,10
53474017,NA,NA
53505806,NA,NA
53508946,NA,9
53511343,NA,9
53512921,NA,NA
53548267,NA,NA
53557642,NA,NA
